date,rainfall_mm,source_file,rainfall_norm,place,risk_label,risk_score
2021-10-22,5.005282402038574,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.03582118003893058,Manacaud,Medium,0.5
2021-10-23,0.684059202671051,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.00489558947686688,Manacaud,Medium,0.5
2021-10-24,27.11248779296875,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.19403526684921635,Manacaud,High,0.8
2021-10-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-10-26,19.98799133300781,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.14304756028643734,Manacaud,High,0.8
2021-10-27,3.778999090194702,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.027045068770082965,Manacaud,Medium,0.5
2021-10-28,7.708625793457031,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.05516813043110297,Manacaud,High,0.8
2021-10-29,30.07587242126465,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.2152432478917151,Manacaud,High,0.8
2021-10-30,42.8191032409668,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.30644241085688234,Manacaud,High,0.8
2021-10-31,1.6741846799850464,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.011981595846767478,Manacaud,Medium,0.5
2021-11-01,6.193756103515625,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.04432670020994122,Manacaud,Medium,0.5
2021-11-02,2.109429121017456,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.015096498909343068,Manacaud,Medium,0.5
2021-11-03,11.177777290344238,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.07999572063894204,Manacaud,High,0.8
2021-11-04,4.356184482574463,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.03117579710777984,Manacaud,Medium,0.5
2021-11-05,4.876688480377197,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.034900875119098645,Manacaud,Medium,0.5
2021-11-06,3.3193514347076416,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.023755519829753775,Manacaud,Medium,0.5
2021-11-07,2.9861414432525635,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.02137084417392634,Manacaud,Medium,0.5
2021-11-08,4.657273292541504,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.03333059190320317,Manacaud,Medium,0.5
2021-11-09,43.41878509521485,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.31073413906353664,Manacaud,High,0.8
2021-11-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-11-11,36.9214096069336,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.26423453355646986,Manacaud,High,0.8
2021-11-12,54.80610656738281,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.39222949933523166,Manacaud,High,0.8
2021-11-13,116.74146270751952,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.8354807217173136,Manacaud,High,0.8
2021-11-14,84.66960144042969,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.6059528301114135,Manacaud,High,0.8
2021-11-15,45.19522857666016,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.32344756793059115,Manacaud,High,0.8
2021-11-16,30.44469451904297,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.2178827878228631,Manacaud,High,0.8
2021-11-17,0.2655602395534515,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0019005283594690585,Manacaud,Medium,0.5
2021-11-18,1.0375415086746216,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.007425347501863262,Manacaud,Medium,0.5
2021-11-19,0.2247048467397689,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0016081395861714523,Manacaud,Medium,0.5
2021-11-20,10.471034049987791,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.07493778887393424,Manacaud,High,0.8
2021-11-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-11-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-11-23,0.1225662901997566,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0008771671197135897,Manacaud,Medium,0.5
2021-11-24,10.411529541015623,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.07451193443500148,Manacaud,High,0.8
2021-11-25,1.8093091249465945,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.012948637600227143,Manacaud,Medium,0.5
2021-11-26,48.99072265625,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.35061068598089506,Manacaud,High,0.8
2021-11-27,16.57866668701172,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.11864813141392273,Manacaud,High,0.8
2021-11-28,18.8333683013916,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.13478429836224007,Manacaud,High,0.8
2021-11-29,90.2822265625,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.6461205646845558,Manacaud,High,0.8
2021-11-30,2.797344446182251,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.020019685402123438,Manacaud,Medium,0.5
2021-12-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-03,4.604887962341309,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.03295568711386786,Manacaud,Medium,0.5
2021-12-04,5.579411029815674,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.03993003210544564,Manacaud,Medium,0.5
2021-12-05,3.161090135574341,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.022622895127671017,Manacaud,Medium,0.5
2021-12-06,19.051088333129883,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.1363424498966674,Manacaud,High,0.8
2021-12-07,6.960161209106445,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.04981161256152861,Manacaud,High,0.8
2021-12-08,8.425354957580566,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.06029752820829227,Manacaud,High,0.8
2021-12-09,0.1021385639905929,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0007309725197792474,Manacaud,Medium,0.5
2021-12-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-13,1.0740886926651,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.007686903824260906,Manacaud,Medium,0.5
2021-12-14,0.4698373973369598,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0033624736123130934,Manacaud,Medium,0.5
2021-12-15,1.2274624109268188,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.008784549697919425,Manacaud,Medium,0.5
2021-12-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2021-12-31,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2021.csv,0.0,Manacaud,Low,0.2
2022-01-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-02,0.1225662901997566,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0008771671197135897,Manacaud,Medium,0.5
2022-01-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-10,0.1021385639905929,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0007309725197792474,Manacaud,Medium,0.5
2022-01-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-27,1.5076522827148438,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.010789777582427183,Manacaud,Medium,0.5
2022-01-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-01-31,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-07,0.8988193869590759,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.006432558344685812,Manacaud,Medium,0.5
2022-02-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-13,35.83310317993164,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.2564458780266071,Manacaud,High,0.8
2022-02-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-16,12.547774314880373,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.08980034425992307,Manacaud,High,0.8
2022-02-17,22.596342086791992,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.16171467923219937,Manacaud,High,0.8
2022-02-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-23,2.2879037857055664,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.016373784101798287,Manacaud,Medium,0.5
2022-02-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-02-28,1.3808952569961548,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.009882618730087661,Manacaud,Medium,0.5
2022-03-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-16,0.7966808080673218,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.005701585718263794,Manacaud,Medium,0.5
2022-03-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-18,2.736109733581543,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.019581448457928488,Manacaud,Medium,0.5
2022-03-19,3.4620163440704346,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.02477652623719263,Manacaud,Medium,0.5
2022-03-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-29,13.73915672302246,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0983266810995569,Manacaud,High,0.8
2022-03-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-03-31,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-02,0.8375362157821655,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.00599397459820417,Manacaud,Medium,0.5
2022-04-03,12.838821411132812,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.09188327377263557,Manacaud,High,0.8
2022-04-04,12.78712558746338,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.09151330355753455,Manacaud,High,0.8
2022-04-05,28.27597999572754,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.20236200254987127,Manacaud,High,0.8
2022-04-06,5.345590591430664,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0382566551913359,Manacaud,Medium,0.5
2022-04-07,0.4285741448402405,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0030671659197691464,Manacaud,Medium,0.5
2022-04-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-09,14.798798561096191,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.10591019347899086,Manacaud,High,0.8
2022-04-10,13.872156143188477,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.09927851474093144,Manacaud,High,0.8
2022-04-11,14.92107105255127,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.10678525797653791,Manacaud,High,0.8
2022-04-12,16.342784881591797,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.11696000196563953,Manacaud,High,0.8
2022-04-13,24.37971878051757,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.17447772684708684,Manacaud,High,0.8
2022-04-14,29.35286521911621,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.21006892023598595,Manacaud,High,0.8
2022-04-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-17,2.310659408569336,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.016536638701804295,Manacaud,Medium,0.5
2022-04-18,2.5466017723083496,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.018225201546303096,Manacaud,Medium,0.5
2022-04-19,0.4203836917877197,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0030085495081806097,Manacaud,Medium,0.5
2022-04-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-21,1.3401354551315308,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.00959091407015695,Manacaud,Medium,0.5
2022-04-22,1.5842339992523191,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.01133784804787424,Manacaud,Medium,0.5
2022-04-23,38.52768707275391,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.27573013953310604,Manacaud,High,0.8
2022-04-24,3.855259418487549,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.027590839164275592,Manacaud,Medium,0.5
2022-04-25,5.681724548339844,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0406622567179826,Manacaud,Medium,0.5
2022-04-26,6.147453308105469,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0439953261460088,Manacaud,Medium,0.5
2022-04-27,0.5587332248687744,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.003998672169547329,Manacaud,Medium,0.5
2022-04-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-04-29,12.081413269042969,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0864627497658978,Manacaud,High,0.8
2022-04-30,13.191998481750488,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.09441084732713975,Manacaud,High,0.8
2022-05-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-05,3.6876392364501953,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.02639123597775551,Manacaud,Medium,0.5
2022-05-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Manacaud,Low,0.2
2022-05-10,0.2248812764883041,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.001609402236563352,Manacaud,Medium,0.5
2022-05-11,4.75281286239624,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.03401433756582845,Manacaud,Medium,0.5
2022-05-12,2.152712345123291,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.015406262882446566,Manacaud,Medium,0.5
2022-05-13,3.265009880065918,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0233666149776272,Manacaud,Medium,0.5
